wsi_oid,wds_id,wds_dd,wds_comp,wsi_date,wsi_filter,wsi_sep,wsi_sep_e,wsi_pa,wsi_pa_e,wsi_dm,wsi_dm_e,wsi_dm_flag,wsi_nav,wsi_avg,sb_id1,sb_id2,sb_flg1,sb_flg2,wds_coord1,wds_mag1,wds_mag2,wds_pm1_ra,wds_pm1_dec,wds_pm2_ra,wds_pm2_dec,wds_notes,epoch_prop_flag,wds_pm1,wds_pm2,wds_ra1_J2000,wds_dec1_J2000,wds_ra2_J2000,wds_dec2_J2000,wds_ra1_J2016,wds_dec1_J2016,wds_ra2_J2016,wds_dec2_J2016
647,01217+3238,COU 665,AB,2021.8223,V,1.0242,0.004,176.8,0.22,2.7,0.0,,1,1,Gaia DR3 316689452226100352,,.,$,01 21 43.85 +32 38 22.5,8.83,11.14,-11.0,-9.0,-11.0,-9.0,,.,14.212670403551895,14.212670403551895,20.43270833333333,32.639583333333334,20.43272719278624,32.63929927693452,20.432650276061626,32.6395433333206,20.432669135698884,32.63925927692177
648,01217+3238,COU 665,AB,2021.8223,y,1.1127,0.0035,172.71,0.18,2.7,0.0,,1,1,Gaia DR3 316689452226100352,,.,$,01 21 43.85 +32 38 22.5,8.83,11.14,-11.0,-9.0,-11.0,-9.0,,.,14.212670403551895,14.212670403551895,20.43270833333333,32.639583333333334,20.43275490837452,32.63927674843425,20.432650276061626,32.6395433333206,20.43269685130178,32.6392367484215
649,04048+2612,COU 702,AB,2020.9407,V,7.1446,0.259,91.59,2.08,4.4,0.0,*,1,1,Gaia DR3 162524143759934848,,.,$,04 04 46.50 +26 12 02.0,8.46,10.5,24.0,-6.0,24.0,-6.0,,!,24.73863375370596,24.73863375370596,61.19375,26.20055555555555,61.19596101922965,26.20050047130664,61.19386888119756,26.200528888840434,61.19607990037099,26.20047380459153
650,04048+2612,COU 702,AB,2020.9407,y,7.169,0.2325,92.6,0.84,3.7,0.5517,*,2,1,Gaia DR3 162524143759934848,,.,$,04 04 46.50 +26 12 02.0,8.46,10.5,24.0,-6.0,24.0,-6.0,,!,24.73863375370596,24.73863375370596,61.19375,26.20055555555555,61.19596713935277,26.200465203211092,61.19386888119756,26.200528888840434,61.1960860204581,26.20043853649598
651,09025+2117,COU 775,AB,2021.299,V,0.4435,0.0013,85.33,0.17,0.2,0.0,:,1,1,Gaia DR3 684826281874892800,Gaia DR3 684826286169854464,.,.,09 02 28.19 +21 16 38.4,10.68,10.71,-18.0,-11.0,-18.0,-11.0,,.,21.095023109728988,21.095023109728988,135.6174583333333,21.277333333333328,135.61759010074343,21.27734336336221,135.61737248124123,21.277284444423444,135.6175042486455,21.27729447445232
652,01437+3705,COU1063,AB,2021.8769,y,0.6317,0.003,206.83,0.27,1.0,0.0,:,1,1,Gaia DR3 319414729234886272,Gaia DR3 319414729233831936,.,.,01 43 43.12 +37 04 54.4,10.02,10.08,42.0,3.0,42.0,3.0,,.,42.1070065428546,42.1070065428546,25.929666666666662,37.08177777777779,25.929567392754706,37.081621195166086,25.929900650591293,37.08179111088109,25.929801376196032,37.08163452826939
653,04395+3408,COU1085,AB,2021.9536,y,0.5657,0.019,245.98,2.26,1.3,0.0261,:,3,1,Gaia DR3 173711807712988160,,.,$,04 39 30.99 +34 07 45.0,10.07,11.36,34.0,-52.0,34.0,-52.0,O,!,62.12889826803627,62.12889826803627,69.87912499999999,34.12916666666667,69.87895160611909,34.12910270229492,69.87930755048338,34.128935555424086,69.87913415646432,34.12887159105233
654,04395+3408,COU1085,AB,2022.102,y,0.569,0.0235,254.58,2.4,1.1,0.1414,:,9,3,Gaia DR3 173711807712988160,,.,$,04 39 30.99 +34 07 45.0,10.07,11.36,34.0,-52.0,34.0,-52.0,O,!,62.12889826803627,62.12889826803627,69.87912499999999,34.12916666666667,69.87894093315879,34.129124640721344,69.87930755048338,34.128935555424086,69.87912348355141,34.128893529478766
655,07318+3151,COU1414,AB,2022.1096,y,2.0349,0.0195,185.14,1.16,2.1,0.228,:,2,1,,,$,$,07 31 49.74 +31 51 28.1,10.41,12.8,-6.0,-9.0,-6.0,-9.0,,!,10.816653826391969,10.816653826391969,112.95725,31.85780555555556,112.95719037840286,31.857242578546,112.9572186038484,31.85776555555233,112.95715898244296,31.857202578542765
656,23545+4408,COU1497,AB,2021.8765,V,0.4132,0.0016,211.99,0.23,0.6,0.0,:,1,1,,,$,$,23 54 28.59 +44 08 19.6,10.38,10.26,-4.0,-3.0,-4.0,-3.0,,.,5.0,5.0,358.61912499999994,44.13877777777778,358.6190402714688,44.13868043005642,358.6191002279716,44.138764444441975,358.61901549948124,44.138667096720624
657,23545+4408,COU1497,AB,2021.8765,y,0.3904,0.0061,209.2,0.89,1.3,0.0,:,1,1,,,$,$,23 54 28.59 +44 08 19.6,10.38,10.26,-4.0,-3.0,-4.0,-3.0,,.,5.0,5.0,358.61912499999994,44.13877777777778,358.6190512799331,44.13868311420436,358.6191002279716,44.138764444441975,358.6190265079444,44.13866978086856
658,19319+3323,COU1621,AB,2020.631,V,2.0467,0.0016,295.57,0.05,2.5,0.0,*,1,1,,,$,$,19 31 54.66 +33 22 38.1,8.9,9.9,6.0,-5.0,6.0,-5.0,,!,7.810249675906654,7.810249675906654,292.97775,33.37725000000001,292.9771358609816,33.3774953827469,292.9777819335807,33.37722777777405,292.9771677946524,33.37747316052095
659,06577+4051,COU2060,AB,2022.1232,V,1.253,0.0282,228.46,1.29,0.9,0.0,:,1,1,Gaia DR3 950720599001043968,,.,$,06 57 40.54 +40 50 59.7,12.0,12.3,-2.0,4.0,-2.0,4.0,,!,4.47213595499958,4.47213595499958,104.41891666666666,40.84991666666667,104.418572262335,40.84968585563405,104.4189049154881,40.84993444444357,104.41856051119738,40.84970363341097
660,07139+3808,COU2065AB,AB,2022.2189,V,0.7082,0.0083,106.32,0.67,2.2,0.0,:,1,1,Gaia DR3 946385838831836544,,.,$,07 14 22.31 +38 07 55.2,10.6,14.3,0.0,-13.0,0.0,-13.0,,!,13.0,13.0,108.59295833333331,38.132000000000005,108.59319835104878,38.13194472047164,108.59295833333331,38.13194222222312,108.59319835104878,38.13188694269475
661,03166+4943,"COU2164Aa,Ab","Aa,Ab",2021.9535,V,0.8189,0.0001,243.51,0.0,1.9,0.0,:,1,1,Gaia DR3 436532573226230912,Gaia DR3 436532573226230912,!,!,03 16 35.36 +49 43 41.9,10.86,11.3,1.0,-1.0,1.0,-1.0,N  B,!,1.4142135623730951,1.4142135623730951,49.14733333333333,49.72830555555555,49.14701837986215,49.72820409305221,49.1473402088827,49.72830111111098,49.14702525539715,49.72819964860764
662,01038+5212,COU2257,AB,2021.8466,y,0.4019,0.0019,101.18,0.28,1.8,0.0,:,1,1,,,$,$,01 03 46.28 +52 11 55.1,10.25,10.24,178.0,-33.0,178.0,-33.0,,.,181.0331461362808,181.0331461362808,15.942833333333336,52.198638888888894,15.943012017683744,52.19861724287528,15.944124041697616,52.19849221518378,15.944302725419416,52.19847056917019
663,22042+4821,COU2323AB,AB,2021.8218,V,1.6284,0.0001,23.7,0.0,1.9,0.0,:,1,1,,,$,$,22 04 14.10 +48 20 41.1,10.2,11.5,-18.0,-23.0,-18.0,-23.0,,!,29.206163733020468,29.206163733020468,331.05875,48.344750000000005,331.0590235525094,48.34516418438877,331.0586296355988,48.34464777771658,331.0589031871301,48.34506196210535
664,07282+3944,COU2378,AB,2022.2189,V,1.3627,0.0099,249.28,0.42,2.1,0.0,:,1,1,,,$,$,07 28 11.77 +39 45 11.7,11.5,12.5,-10.0,-5.0,-10.0,-5.0,V,!,11.180339887498947,11.180339887498947,112.04904166666664,39.75325,112.04858115473256,39.75311607544992,112.0489838569528,39.75322777776378,112.04852334513112,39.7530938532137
665,08003+3953,COU2381,AB,2022.2189,V,1.597,0.011,75.91,0.39,2.3,0.0,:,1,1,,,$,$,08 00 14.81 +39 53 51.4,10.74,12.2,-27.0,-27.0,-27.0,-18.0,T,.,38.18376618407357,32.449961479175904,120.06170833333331,39.89761111111111,120.06226916503402,39.897719104992746,120.06155191902722,39.89749111100791,120.06211275039014,39.89763910488892
666,04245+5051,COU2459AB,AB,2022.071,y,1.1482,0.0022,127.21,0.11,2.2,0.0,*,1,1,Gaia DR3 271083015576372096,Gaia DR3 271083015579870464,.,.,04 24 32.79 +50 50 42.6,7.05,10.19,7.0,-63.0,7.0,-63.0,NC,!,63.38769596696192,63.38769596696192,66.13662500000001,50.84516666666667,66.13702729134587,50.84497378810941,66.13667427150234,50.84488666666064,66.13707656264451,50.84469378810339
667,13081+2325,COU2708,AB,2022.3259,V,3.9208,0.0036,77.91,0.05,2.0,0.0,:,1,1,Gaia DR3 3944827169595521792,Gaia DR3 3944827169595521920,.,.,13 08 04.40 +23 24 42.8,9.6,10.5,-127.0,-14.0,-91.0,-15.0,V,.,127.76932339180638,92.22797840135064,197.0183333333333,23.41188888888889,197.0194938307912,23.412116996643384,197.01771825076705,23.411826665463813,197.0190531015932,23.41205032935968
668,13081+2325,COU2708,AB,2022.3259,y,3.8385,0.0074,78.16,0.11,1.6,0.0,*,1,1,Gaia DR3 3944827169595521792,Gaia DR3 3944827169595521920,.,.,13 08 04.40 +23 24 42.8,9.6,10.5,-127.0,-14.0,-91.0,-15.0,V,.,127.76932339180638,92.22797840135064,197.0183333333333,23.41188888888889,197.0194705221939,23.41210765728822,197.01771825076705,23.411826665463813,197.01902979302707,23.412040990004517
669,04330-1633,CRI   7AB,AB,2021.0363,V,39.1426,0.0071,157.86,0.01,1.1,0.0,:,1,1,Gaia DR3 3171512329357353600,Gaia DR3 3171511573443110144,.,.,04 32 56.91 -16 32 03.8,10.3,10.9,54.0,15.0,-94.0,-215.0,U,.,56.04462507680822,234.6508043881376,68.23712499999999,-16.534388888888895,68.24139967303061,-16.54446008142975,68.2373753522032,-16.534322222074035,68.24096384969258,-16.545415636517916
670,04330-1633,CRI   7AB,AB,2021.0363,y,39.105,0.0093,157.87,0.01,0.9,0.0,:,1,1,Gaia DR3 3171512329357353600,Gaia DR3 3171511573443110144,.,.,04 32 56.91 -16 32 03.8,10.3,10.9,54.0,15.0,-94.0,-215.0,U,.,56.04462507680822,234.6508043881376,68.23712499999999,-16.534388888888895,68.24139373464119,-16.54445112156228,68.2373753522032,-16.534322222074035,68.2409579113234,-16.545406676650444
671,03261+2015,CTT   6AC,AC,2021.0387,V,50.8682,0.0265,127.54,0.03,2.0,0.0,:,1,1,Gaia DR3 57939765955708160,Gaia DR3 57939559797278080,.,.,03 26 03.32 +20 14 44.1,9.0,10.34,-9.0,-12.0,-5.0,-6.0,,.,15.0,7.810249675906654,51.51383333333333,20.245583333333336,51.52577458557692,20.23697327250418,51.51379069933456,20.24552999999568,51.525750901330426,20.23694660583634
672,02053+2906,CTT  12AC,AC,2020.9389,y,64.7417,0.0001,73.65,0.0,5.7,0.0,,1,1,,,$,$,02 05 16.97 +29 06 14.6,7.95,11.48,33.0,-11.0,14.0,-7.0,NU,.,34.785054261852174,15.652475842498529,31.32070833333333,29.10405555555555,31.340459555300853,29.10911662537073,31.320876194441425,29.10400666656293,31.34053077261885,29.109085514241297
673,08105-0332,"CVR   2AB,C","AB,C",2022.1397,V,25.1976,0.0044,175.6,0.01,0.6,0.0,:,1,1,,,$,$,08 10 28.73 -03 32 22.2,10.58,10.43,-5.0,22.0,-2.0,21.0,V,.,22.56102834535696,21.095023109728988,122.61970833333332,-3.5395,122.62024634570504,-3.5464787044080035,122.61968606864332,-3.539402222223472,122.62023743976184,-3.5463853710760747
674,01450+5711,D     3,AB,2021.9151,V,3.0422,0.0251,333.16,0.47,1.7,0.0,*,1,1,,,$,$,01 45 00.04 +57 11 54.3,9.7,11.2,17.0,-11.0,1.0,20.0,,.,20.248456731316587,20.024984394500787,26.25016666666666,57.19841666666667,26.24946234930288,57.19917068311665,26.2503061369816,57.19836777770124,26.249470553637185,57.199259572003896
675,07058-1040,D    12AB,AB,2021.1512,y,6.7818,0.2418,283.3,0.46,5.4,0.85,*,3,2,Gaia DR3 3046470472570724736,Gaia DR3 3046470472571824640,.,.,07 05 49.64 -10 39 36.3,6.51,10.08,12.0,-3.0,-3.0,1.0,N,.,12.36931687685298,3.1622776601683795,106.45683333333332,-10.660083333333333,106.45496783418731,-10.659649952449303,106.45688760326362,-10.660096666661786,106.45495426672488,-10.659645508004637
676,07058-1040,D    12AB,AB,2022.0796,y,6.5982,0.0101,279.08,3.45,7.4,0.15,*,2,2,Gaia DR3 3046470472570724736,Gaia DR3 3046470472571824640,.,.,07 05 49.64 -10 39 36.3,6.51,10.08,12.0,-3.0,-3.0,1.0,N,.,12.36931687685298,3.1622776601683795,106.45683333333332,-10.660083333333333,106.45499168571384,-10.65979408231998,106.45688760326362,-10.660096666661786,106.45497811824497,-10.659789637875312
677,21485+6137,D    33AB,AB,2021.7154,y,3.4746,0.0024,131.57,0.04,1.4,0.0,*,1,1,,,$,$,21 48 29.77 +61 36 55.3,9.72,9.9,-9.0,2.0,-9.0,2.0,N,!,9.219544457292889,9.219544457292889,327.12404166666664,61.61536111111111,327.12556057277124,61.61472068123616,327.12395752491113,61.61536999997402,327.1254764327562,61.61472957009908
678,05359-0538,DA    3,AB,2021.0583,V,0.8578,0.0028,171.75,0.19,1.5,0.0,,1,1,,,$,$,05 35 54.08 -05 37 42.4,7.33,8.54,-4.0,-9.0,-4.0,-9.0,N,.,9.848857801796104,9.848857801796104,83.97533333333332,-5.628444444444445,83.97536769008997,-5.628680256376666,83.97531546942972,-5.628484444443553,83.97534982617913,-5.628720256375774
679,05359-0538,DA    3,AB,2022.1259,y,0.8422,0.0061,171.72,0.11,1.2,0.0314,q,2,1,,,$,$,05 35 54.08 -05 37 42.4,7.33,8.54,-4.0,-9.0,-4.0,-9.0,N,.,9.848857801796104,9.848857801796104,83.97533333333332,-5.628444444444445,83.97536718708388,-5.628675950278772,83.97531546942972,-5.628484444443553,83.97534932317316,-5.628715950277881
680,01201+4357,DA    8,AB,2020.883,y,2.6438,0.0013,142.41,0.03,1.6,0.0,*,1,1,,,$,$,01 20 08.22 +43 57 09.4,8.51,9.93,9.0,3.0,17.0,-8.0,,.,9.486832980505138,18.788294228055936,20.03425,43.95261111111112,20.034872265744536,43.95202918251531,20.034305562195986,43.952624444430775,20.034977215445185,43.95199362691229
681,01201+4357,DA    8,AB,2021.9369,y,2.67,0.0037,142.3,0.08,1.5,0.0,*,1,1,,,$,$,01 20 08.22 +43 57 09.4,8.51,9.93,9.0,3.0,17.0,-8.0,,.,9.486832980505138,18.788294228055936,20.03425,43.95261111111112,20.034879998415956,43.95202428526018,20.034305562195986,43.952624444430775,20.034984948107954,43.95198872965715
682,09065+5444,DAL  30,AB,2022.1399,y,20.7877,0.0115,13.36,0.03,2.2,0.0,:,1,1,,,$,$,09 06 27.93 +54 43 58.1,9.47,11.24,105.0,-52.0,106.0,-52.0,T,.,117.17081547894082,118.06777714516352,136.616375,54.73280555555556,136.61868619126147,54.73842362565226,136.61718322980192,54.73257444176067,136.61950223164084,54.73819251180536
683,04499+0929,DAM1323,AB,2021.0937,y,8.8195,0.0257,31.24,0.17,4.4,0.0,:,1,1,,,$,$,04 49 56.17 +09 29 22.5,8.5,10.9,-27.0,-21.0,-28.0,-23.0,V,.,34.20526275297414,36.23534186398688,72.48404166666666,9.48958333333333,72.48532985945445,9.491677968109627,72.48392000178934,9.489489999980435,72.48520368770275,9.491575745866395
684,07508-1854,DAW  29AB,AB,2021.2168,y,5.6129,0.0017,192.11,0.02,0.3,0.0,*,1,1,Gaia DR3 5717398174534062208,Gaia DR3 5717398174534063360,.,.,07 50 50.52 -18 54 34.2,9.17,9.56,-13.0,5.0,-14.0,5.0,VW,.,13.92838827718412,14.866068747318506,117.71049999999995,-18.9095,117.71015424675896,-18.91102444248465,117.71043892617656,-18.909477777768146,117.71008847434965,-18.911002220251195
685,19003+4835,DEA 191,AB,2021.4911,V,8.9815,0.0054,78.23,0.03,1.2,0.0,:,1,1,,,$,$,19 00 22.87 +48 35 01.5,10.6,10.8,-9.0,-19.0,-5.0,-18.0,V R,.,21.02379604162864,18.68154169226941,285.09529166666664,48.58375000000001,285.0989837888306,48.58425885146213,285.0952312003837,48.58366555554104,285.09895019611,48.58417885145848
686,20289-1749,DOB  13DE,DE,2020.6832,y,53.4854,0.0703,92.94,0.08,6.1,0.0,*,1,1,Gaia DR3 6860943834249292800,Gaia DR3 6860943799889549056,.,.,20 29 00.69 -17 52 31.4,6.67,10.6,39.0,-119.0,4.0,-13.0,N,.,125.22779244241272,13.601470508735444,307.252875,-17.87538888888889,307.2684651582134,-17.876150290099343,307.2530571257219,-17.875917777685004,307.2684838378052,-17.87620806787534
687,20397+6325,DOB  15,AB,2020.6805,V,3.0908,0.006,89.58,0.11,2.5,0.0,:,1,1,,,$,$,20 39 46.03 +63 25 49.2,9.3,9.5,-19.0,4.0,29.0,3.0,,.,19.4164878389476,29.154759474226505,309.94179166666663,63.43033333333333,309.94371109485843,63.43033961395605,309.9416028734504,63.43035111098641,309.94399925294385,63.43035294699929
688,03282+1710,DOO  29,AB,2020.9433,V,20.5107,0.0875,211.18,0.24,6.1,0.0,*,1,1,Gaia DR3 55035405990937216,Gaia DR3 55035371631198976,.,.,03 28 09.14 +17 10 03.1,8.38,11.9,35.0,-30.0,20.0,-15.0,,.,46.09772228646444,25.0,52.03808333333334,17.16752777777778,52.03499614942981,17.16265335779034,52.03824614261175,17.167394444381284,52.03508918089191,17.162586691103407
689,16546-0609,DSG   1AB,AB,2021.4554,y,0.4558,0.0041,263.69,0.52,4.2,0.0,,1,1,,,$,$,16 54 35.71 -06 09 14.1,5.25,9.9,-31.0,-22.0,-31.0,-22.0,,!,38.01315561749642,38.01315561749642,253.64879166666665,-6.153916666666668,253.6486650932105,-6.153930582198968,253.6486530903204,-6.154014444425068,253.6485265168606,-6.154028359957368
690,00013+0742,DU    4AB,AB,2021.8549,y,15.1606,0.0018,264.1,0.01,1.4,0.0,*,1,1,Gaia DR3 2746675845432075520,Gaia DR3 2746675845432075136,.,.,00 01 20.06 +07 42 05.9,9.48,10.64,-35.0,-71.0,-34.0,-71.0,NT,.,79.1580697086532,78.7210264160726,0.3335833333333333,7.701638888888889,0.3293562366554334,7.701205980254877,0.3334263619144501,7.701323333309673,0.3292037502900307,7.700890424677272
691,08090+3249,DYR   1AB,AB,2022.0796,V,13.738,0.0443,238.87,0.18,3.4,0.0,:,1,1,Gaia DR3 902175202130167936,Gaia DR3 902175030329924608,.,.,08 08 56.39 +32 49 11.4,10.13,10.8,-44.0,-191.0,-44.0,-191.0,NV,!,196.0025510038071,196.0025510038071,122.23495833333332,32.819833333333335,122.23107139052291,32.817860414057634,122.2347256363296,32.81898444424244,122.23083869868653,32.81701152496676
692,08090+3249,DYR   1AB,AB,2022.0796,y,13.8863,0.0184,239.64,0.08,2.3,0.0,:,1,1,Gaia DR3 902175202130167936,Gaia DR3 902175030329924608,.,.,08 08 56.39 +32 49 11.4,10.13,10.8,-44.0,-191.0,-44.0,-191.0,NV,!,196.0025510038071,196.0025510038071,122.23495833333332,32.819833333333335,122.23099789706436,32.817883667282445,122.2347256363296,32.81898444424244,122.23076520516705,32.81703477819157
693,01311+4337,ES    4,AB,2020.939,y,2.6899,0.0029,100.01,0.06,1.6,0.0,*,1,1,Gaia DR3 396525678715991680,Gaia DR3 396525678715991808,.,.,01 31 05.02 +43 37 14.6,8.13,9.12,27.0,-12.0,34.0,-11.0,,.,29.546573405388315,35.73513677041127,22.770916666666665,43.62072222222222,22.77193309969459,43.62059234033906,22.771082430140638,43.62066888876996,22.77214183844853,43.62054345126103
694,21406+5419,ES   35AB,AB,2021.8055,V,8.5186,0.0003,217.57,0.0,5.2,0.0,,1,1,Gaia DR3 2174336062728231040,Gaia DR3 2174336062725810560,.,.,21 40 39.10 +54 19 29.0,8.19,12.4,-7.0,-11.0,-12.0,-21.0,NU,.,13.038404810405298,24.186773244895647,325.16291666666666,54.32472222222223,325.1604428185878,54.32284666384282,325.16286332035867,54.32467333332234,325.16035137204256,54.32275333047637
695,21406+5419,ES   35AC,AC,2021.8055,V,18.1066,0.0001,28.78,0.0,4.1,0.0,,1,1,Gaia DR3 2174336062728231040,Gaia DR3 2174336062725809152,.,.,21 40 39.10 +54 19 29.0,8.19,10.79,-10.0,-12.0,-10.0,-12.0,N,.,15.620499351813308,15.620499351813308,325.16291666666666,54.32472222222223,325.16706926082526,54.32913047828241,325.1628404576635,54.32466888886572,325.16699304365375,54.32907714492589
696,00229+5420,ES   42,AB,2020.9402,y,6.9077,0.0076,209.22,0.06,2.9,0.0,*,1,1,Gaia DR3 419632053019972480,Gaia DR3 419631949942962560,.,.,00 22 51.76 +54 19 44.0,8.35,9.4,5.0,-42.0,-2.0,-8.0,N,.,42.2965719651132,8.246211251235321,5.715666666666666,54.3288888888889,5.714060418309609,54.327214237356536,5.715704774904982,54.32870222221912,5.7140451755789305,54.32717868180056
697,04422+5845,ES   56,AB,2020.9216,y,9.4722,0.006,206.12,0.04,2.3,0.0,:,1,1,,Gaia DR3 278798834128128896,$,.,04 42 14.92 +58 45 29.9,10.08,9.25,16.0,-2.0,15.0,-5.0,,.,16.1245154965971,15.811388300841896,70.56216666666666,58.758305555555566,70.5599333671813,58.75594308023682,70.56230377489828,58.75829666659406,70.56006189736279,58.75592085795101
698,05215+4050,ES   60,AB,2021.0582,V,6.2094,0.0053,91.32,0.27,0.1,0.0,*,2,1,Gaia DR3 194821782430455168,Gaia DR3 194821782430453376,.,.,05 21 30.54 +40 50 05.9,10.64,10.89,-1.0,-7.0,-1.0,-8.0,T,.,7.071067811865476,8.06225774829855,80.37724999999999,40.83497222222223,80.37952912174734,40.83493246600427,80.37724412573972,40.83494111111145,80.379523247491,40.83489691044912
699,19461+4458,ES   83,AB,2021.7016,V,7.2236,0.0024,210.1,0.15,0.8,0.1801,:,2,1,,,$,$,19 46 09.16 +44 59 10.3,10.3,10.3,2.0,-5.0,4.0,-7.0,NV,.,5.385164807134504,8.06225774829855,296.53816666666665,44.98619444444444,296.5367439164808,44.9844584612226,296.53817923442097,44.98617222222188,296.53676905122427,44.98442735010922
700,00310+5539,ES  116,AB,2020.9402,V,7.4002,0.0029,256.93,0.02,1.4,0.0,:,1,1,Gaia DR3 421265240102120960,Gaia DR3 421265240102120832,.,.,00 31 01.34 +55 39 10.2,9.78,9.87,0.0,-3.0,-10.0,-3.0,,.,3.0,10.44030650891055,7.755583333333333,55.65283333333334,7.752034388396369,55.65236842355598,7.755583333333333,55.65282000000021,7.751955615913043,55.65235509019762
701,00310+5539,ES  116,AB,2020.9402,y,7.3955,0.0044,256.65,0.03,0.2,0.0,*,1,1,Gaia DR3 421265240102120960,Gaia DR3 421265240102120832,.,.,00 31 01.34 +55 39 10.2,9.78,9.87,0.0,-3.0,-10.0,-3.0,,.,3.0,10.44030650891055,7.755583333333333,55.65283333333334,7.752040709398294,55.652358945404906,7.755583333333333,55.65282000000021,7.751961936934036,55.65234561204656
702,00551+6422,ES  118,AB,2020.9225,V,2.4648,0.0014,63.9,0.03,0.4,0.0,*,1,1,Gaia DR3 524216843136836992,Gaia DR3 524216877496871936,.,.,00 55 05.04 +64 22 05.2,9.55,9.99,-8.0,-5.0,15.0,7.0,,.,9.433981132056603,16.55294535724685,13.770999999999995,64.3681111111111,13.772421345104744,64.3684123159202,13.770917807340435,64.36808888886624,13.77257545832896,64.36844342694998
703,00551+6422,ES  118,AB,2020.9225,y,2.4476,0.002,63.95,0.05,0.4,0.0,*,1,1,Gaia DR3 524216843136836992,Gaia DR3 524216877496871936,.,.,00 55 05.04 +64 22 05.2,9.55,9.99,-8.0,-5.0,15.0,7.0,,.,9.433981132056603,16.55294535724685,13.770999999999995,64.3681111111111,13.77241202932962,64.3684096811514,13.770917807340435,64.36808888886624,13.772566142539064,64.36844079218119
704,06462+3418,ES  176AB,AB,2022.0985,V,10.6491,0.0,72.67,0.0,4.0,0.0,:,4,2,Gaia DR3 938676239393484928,,.,$,06 46 13.51 +34 17 43.7,9.57,13.0,-2.0,-4.0,23.0,16.0,U,.,4.47213595499958,28.0178514522438,101.55629166666668,34.29547222222222,101.5597097568168,34.29635331308002,101.55628090716284,34.29545444444424,101.55983349253938,34.29642442412783
705,06462+3418,ES  176AB,AB,2022.0985,y,10.65,0.0001,72.23,0.0,3.8,0.0,:,1,1,Gaia DR3 938676239393484928,,.,$,06 46 13.51 +34 17 43.7,9.57,13.0,-2.0,-4.0,23.0,16.0,U,.,4.47213595499958,28.0178514522438,101.55629166666668,34.29547222222222,101.5597017544196,34.29637504864124,101.55628090716284,34.29545444444424,101.55982549017422,34.296446159689054
706,06462+3418,ES  176AC,AC,2022.0985,V,12.7602,0.0,105.51,0.0,4.0,0.0,:,4,2,Gaia DR3 938676239393484928,,.,$,06 46 13.51 +34 17 43.7,9.57,13.3,-2.0,-4.0,8.0,-28.0,U,.,4.47213595499958,29.120439557122072,101.55629166666668,34.29547222222222,101.56042579956738,34.294524330251775,101.55628090716284,34.29545444444424,101.5604688370424,34.294399885801745
707,06462+3418,ES  176AC,AC,2022.0985,y,12.8136,0.0001,105.45,0.0,3.4,0.0,:,1,1,Gaia DR3 938676239393484928,,.,$,06 46 13.51 +34 17 43.7,9.57,13.3,-2.0,-4.0,8.0,-28.0,U,.,4.47213595499958,29.120439557122072,101.55629166666668,34.29547222222222,101.5604443046029,34.29452395520958,101.55628090716284,34.29545444444424,101.5604873420777,34.29439951075955
708,22094+6406,ES  213,AB,2021.7154,y,6.2692,0.0166,236.16,0.15,4.7,0.0,*,1,1,Gaia DR3 2206137924718492032,Gaia DR3 2206137920421529600,.,.,22 09 21.48 +64 05 55.4,8.9,10.9,2.0,-2.0,-7.0,-1.0,,.,2.8284271247461903,7.071067811865476,332.3395,64.09872222222222,332.336188841915,64.09775241667694,332.3395203489956,64.09871333333204,332.3361176229013,64.09774797221516
