wsi_oid,wds_id,wds_dd,wds_comp,wsi_date,wsi_filter,wsi_sep,wsi_sep_e,wsi_pa,wsi_pa_e,wsi_dm,wsi_dm_e,wsi_dm_flag,wsi_nav,wsi_avg,sb_id1,sb_id2,sb_flg1,sb_flg2,wds_coord1,wds_mag1,wds_mag2,wds_pm1_ra,wds_pm1_dec,wds_pm2_ra,wds_pm2_dec,wds_notes,wds_pm1,wds_pm2,wds_ra1_J2000,wds_dec1_J2000,wds_ra2_J2000,wds_dec2_J2000,wds_ra1_J2016,wds_dec1_J2016,wds_ra2_J2016,wds_dec2_J2016,epoch_prop_flag,gaia_id1,gaia_mag1,gaia_pm1,wds_gaia_dm1,wds_gaia_sep1,gaia_flag1,gaia_id2,gaia_mag2,gaia_pm2,wds_gaia_dm2,wds_gaia_sep2,gaia_flag2,xm_chk1,xm_chk2,jxm_id1,jxm_chk,sb_jxm_chk
898,13533+4211,HJ 1244AB,AB,2021.3868,y,6.9717,0.0196,130.29,0.16,5.9,0.0,*,1,1,Gaia DR3 1498959739677224704,Gaia DR3 1498959739676066048,.,.,13 53 20.79 +42 11 05.3,6.87,10.81,-37.0,7.0,$,$,,37.65634076752546,$,208.336625,42.18480555555554,208.3386185149574,42.18355323379065,208.3364030723874,42.18483666645231,208.33839659174075,42.18358434468742,!,Gaia DR3 1498959739677224704,6.8653684,35.72366,0.0046315193176269,0.0288672496234764,.,Gaia DR3 1498959739676066048,11.654741,34.409424,0.8447408676147461,0.0327977398772799,.,True,True,Gaia DR3 1498959739677224704,True,True
899,14107+4108,HJ 1247,AB,2021.3868,y,6.1507,0.0046,135.07,0.04,1.7,0.0,:,1,1,Gaia DR3 1498072743031630080,Gaia DR3 1498072743031629824,.,.,14 10 41.38 +41 07 34.3,9.93,10.9,-48.0,1.0,-43.0,0.0,,48.010415536631214,43.0,212.67241666666663,41.12619444444445,212.6740185146368,41.12498484668836,212.6721334542851,41.12619888854204,212.6737648082388,41.12498484641007,,Gaia DR3 1498072743031630080,9.730606,45.62789,0.1993942260742187,0.0730818772411402,.,Gaia DR3 1498072743031629824,10.926035,45.539852,0.0260353088378906,0.0919902384147264,.,True,True,Gaia DR3 1498072743031630080,True,True
900,15010+0619,HJ 1265,AB,2021.4798,V,9.9104,0.0167,270.55,0.1,0.9,0.0,:,1,1,,,$,$,15 01 02.40 +06 21 42.0,12.7,12.8,-24.0,-15.0,-32.0,-13.0,,28.30194339616981,34.539832078341085,225.26,6.3616666666666655,225.25723018202405,6.3616930847244575,225.25989267245524,6.361599999989962,225.2570870786212,6.361635306927894,,Gaia DR3 1160138698931797888,12.556256,,0.1437435150146484,0.0128711557125045,.,Gaia DR3 1160138698931797760,12.402671,34.684944,0.3973293304443359,0.1734403750749457,.,False,False,Gaia DR3 1160138698931797888,True,False
901,17578+0922,HJ 1308,AB,2021.5867,V,9.7922,0.0027,139.69,0.02,0.7,0.0,:,1,1,Gaia DR3 4488557453611966848,,.,$,17 57 47.07 +09 22 30.2,10.74,10.78,0.0,-13.0,1.0,-16.0,,13.0,16.0312195418814,269.446125,9.375055555555557,269.4479084772534,9.372981357955489,269.446125,9.374997777778674,269.44791298183725,9.372910246845448,,Gaia DR3 4488557453611966848,10.494474,20.903011,0.2455253601074218,0.1649292973317272,.,Gaia DR3 4488557453611105920,10.519571,14.33785,0.2604284286499023,0.1460178898074793,.,True,False,Gaia DR3 4488557453611966848,True,True
902,18530+3621,HJ 1354,AB,2021.7015,V,10.1944,0.0019,4.75,0.01,0.5,0.0,:,1,1,Gaia DR3 2093515120484099072,Gaia DR3 2093516597952849280,.,.,18 52 59.38 +36 21 20.8,10.01,9.97,14.0,0.0,13.0,-5.0,V,14.0,13.92838827718412,283.24741666666665,36.35577777777779,283.2477078475024,36.35859982946863,283.2474939276088,36.35577777775291,283.24777959238656,36.358577607225314,,Gaia DR3 2093515120484099072,9.764558,15.424408,0.2454423904418945,0.1433113616367858,.,Gaia DR3 2093516597952849280,9.694931,13.603626,0.2750692367553711,0.0319068767531623,.,True,True,Gaia DR3 2093515120484099072,True,True
903,19338+3250,HJ 1413,AB,2020.6312,V,8.6659,0.0009,228.08,0.01,1.3,0.0,*,1,1,,,$,$,19 33 51.54 +32 49 25.1,9.84,10.82,14.0,-8.0,2.0,-4.0,N,16.1245154965971,4.47213595499958,293.46475,32.823638888888894,293.4626185978876,32.82203064268887,293.4648240438055,32.8236033333121,293.46262917538473,32.82201286491093,,Gaia DR3 2045535388003094400,9.789276,12.512531,0.0507240295410156,0.1064849208217175,.,Gaia DR3 2045535349333683200,10.698954,3.452306,0.1210460662841796,0.2085379016426726,.,False,False,Gaia DR3 2045535388003094400,True,False
904,19536+3017,HJ 1450,AB,2021.5705,V,8.617,0.004,254.42,0.03,0.4,0.0,:,1,1,Gaia DR3 2033386265579184128,Gaia DR3 2033386261256581248,.,.,19 53 35.07 +30 17 08.7,10.5,10.5,-4.0,-5.0,-3.0,2.0,,6.4031242374328485,3.605551275463989,298.396125,30.28575,298.3934549479113,30.2851070882246,298.39610441245964,30.285727777776504,298.3934395073524,30.285115977112444,,Gaia DR3 2033386265579184128,11.6327305,7.2500114,1.132730484008789,0.0893103585183045,.,Gaia DR3 2033386261256581248,11.65783,0.92951006,1.1578302383422852,0.2167249364176076,.,True,True,Gaia DR3 2033386265579184128,True,True
905,20295+4100,HJ 1523,AB,2021.7152,y,11.7404,0.0013,339.41,0.01,1.0,0.0,*,1,1,Gaia DR3 2067808362526936448,Gaia DR3 2067808435545632896,.,.,20 29 28.39 +41 00 13.8,9.2,9.89,11.0,18.0,-8.0,-8.0,U,21.095023109728988,11.313708498984761,307.36829166666666,41.00383333333334,307.366771849158,41.006886221730646,307.3683564489251,41.00391333331397,307.3667247326881,41.00685066616606,,Gaia DR3 2067808362526936448,9.143055,22.142042,0.0569448471069335,0.0158792067006871,.,Gaia DR3 2067808435545632896,9.687083,10.895202,0.2029170989990234,0.7373025616158572,.,True,True,Gaia DR3 2067808362526936448,True,True
906,20333+4119,HJ 1539AB,AB,2021.7152,V,9.4899,0.0,202.02,0.0,1.7,0.0,,1,1,Gaia DR3 2067784624247057920,Gaia DR3 2067784619950644480,.,.,20 33 15.08 +41 18 50.5,9.23,10.8,-1.0,-2.0,-3.0,-5.0,V,2.23606797749979,5.830951894845301,308.31283333333334,41.314027777777774,308.31151752061646,41.311583981229006,308.31282741610687,41.31401888888886,308.311499769606,41.31156175900576,,Gaia DR3 2067784624247057920,8.429846,4.894844,0.8001537322998047,0.0724414306449291,.,Gaia DR3 2067784619950644480,9.664779,5.146141,1.1352214813232422,0.1003725779723933,.,True,True,Gaia DR3 2067784624247057920,True,True
907,20333+4119,HJ 1539AD,AD,2021.7152,V,18.0295,0.0,51.51,0.0,3.6,0.0,,1,1,Gaia DR3 2067784624247057920,Gaia DR3 2067785002204178688,.,.,20 33 15.08 +41 18 50.5,9.23,11.8,-1.0,-2.0,2.0,-4.0,,2.23606797749979,4.47213595499958,308.31283333333334,41.314027777777774,308.3180525746941,41.317144650128,308.31282741610687,41.31401888888886,308.31806440971144,41.317126872349895,,Gaia DR3 2067784624247057920,8.429846,4.894844,0.8001537322998047,0.0724414306449291,.,Gaia DR3 2067785002204178688,11.262936,5.3849373,0.5370645523071289,0.1540945148136884,.,True,True,Gaia DR3 2067784624247057920,True,True
908,20335+4703,HJ 1541AC,AC,2021.7152,y,6.3218,0.0,264.89,0.0,2.7,0.0,,1,1,Gaia DR3 2071586112684243328,Gaia DR3 2071586116988971648,.,.,20 33 30.77 +47 02 58.0,9.26,10.48,-4.0,-7.0,-1.0,-7.0,,8.06225774829855,7.0710678118654755,308.3782083333333,47.04944444444444,308.3756413303538,47.049288007168165,308.3781822420082,47.04941333333085,308.37563480754164,47.049256896057344,,Gaia DR3 2071586112684243328,9.200891,5.5238266,0.0591096878051757,0.1374371818595682,.,Gaia DR3 2071586116988971648,10.522373,5.6772504,0.0423736572265625,0.2165220304220282,.,True,True,Gaia DR3 2071586112684243328,True,True
909,20434+1604,HJ 1564,AB,2020.6313,C,11.3206,0.0272,41.02,0.14,2.3,0.0,:,1,1,Gaia DR3 1811025049721780608,,.,$,20 43 30.98 +16 03 44.4,10.72,10.7,2.0,-1.0,-1.0,-15.0,,2.23606797749979,15.033296378372908,310.8790833333333,16.062333333333335,310.8812310821735,16.064705870476597,310.8790925833301,16.06232888888876,310.88122645712133,16.064639203810916,,Gaia DR3 1811025049721780608,10.223916,2.7596202,0.4960842132568359,0.0992644019802942,.,Gaia DR3 1811025054019515520,11.591383,17.14803,0.891383171081543,0.3080924460243824,.,True,False,Gaia DR3 1811025049721780608,True,True
910,20434+1604,HJ 1564,AB,2020.6313,V,11.2872,0.0041,41.02,0.02,1.6,0.0,:,1,1,Gaia DR3 1811025049721780608,,.,$,20 43 30.98 +16 03 44.4,10.72,10.7,2.0,-1.0,-1.0,-15.0,,2.23606797749979,15.033296378372908,310.8790833333333,16.062333333333335,310.8812247454365,16.064698870637002,310.8790925833301,16.06232888888876,310.88122012038457,16.064632203971325,,Gaia DR3 1811025049721780608,10.223916,2.7596202,0.4960842132568359,0.0992644019802942,.,Gaia DR3 1811025054019515520,11.591383,17.14803,0.891383171081543,0.3410989147505153,.,True,False,Gaia DR3 1811025049721780608,True,True
911,20537+2803,HJ 1589,AB,2021.7017,V,11.2707,0.0177,324.77,0.09,0.9,0.0,:,1,1,,,$,$,20 53 38.53 +28 03 39.7,10.5,10.8,-6.0,-5.0,-2.0,-3.0,N,7.810249675906654,3.605551275463989,313.41054166666663,28.06102777777777,313.4084950308627,28.06358509372307,313.41051144767385,28.06100555555259,313.40848495762464,28.06357176038957,,Gaia DR3 1845859643978362112,10.301407,5.07544,0.1985931396484375,0.0236151306331595,.,Gaia DR3 1845859639677224704,11.629625,2.0822027,0.829625129699707,0.0693897431416934,.,False,False,Gaia DR3 1845859643978362112,True,False
912,21290+2211,HJ 1647AB,AB,2021.7454,y,40.741,0.0376,176.77,0.24,8.1,0.0,*,1,1,Gaia DR3 1790986901279212672,Gaia DR3 1790986896982702592,.,.,21 28 59.78 +22 10 45.9,6.08,10.22,34.0,13.0,33.0,9.0,,36.40054944640259,34.20526275297414,322.2490833333333,22.179416666666665,322.2497718749309,22.168117698882533,322.24924651923914,22.17947444436231,322.24993024850187,22.168157698805427,,Gaia DR3 1790986901279212672,4.308809,35.66163,1.771191120147705,0.0898160961681867,.,Gaia DR3 1790986896982702592,10.268222,34.773636,0.0482215881347656,0.2559948155030904,.,True,True,Gaia DR3 1790986901279212672,True,True
913,21288+4809,HJ 1651,AB,2020.6806,V,12.0379,0.0068,333.7,0.03,1.6,0.0,:,1,1,,,$,$,21 28 52.84 +48 09 33.4,10.48,10.4,-6.0,-9.0,-2.0,-4.0,,10.816653826391969,4.47213595499958,322.2201666666666,48.159277777777774,322.2179455016259,48.1622754824939,322.22012669041266,48.159237777771466,322.2179321754234,48.16225770471562,,Gaia DR3 1978593237455038848,9.695807,11.589562,0.7841920852661133,0.0467712803879093,.,Gaia DR3 1978593237456521472,11.365072,4.903804,0.9650726318359376,0.2173638423600957,.,False,False,Gaia DR3 1978593237455038848,True,False
914,21391+4421,HJ 1673,AB,2020.6806,V,5.3779,0.0007,80.37,0.01,0.6,0.0,*,1,1,Gaia DR3 1973799023147381760,,.,$,21 39 06.72 +44 20 38.9,9.47,9.98,4.0,-2.0,2.0,-3.0,NV,4.47213595499958,3.605551275463989,324.778,44.34413888888889,324.7800594386261,44.34438877092895,324.7780248586497,44.344129999997456,324.7800718680029,44.34437543759515,,Gaia DR3 1973799023147381760,9.463831,4.5979657,0.006169319152832,0.1251738581303324,.,Gaia DR3 1973799023147382016,10.04808,4.3751607,0.0680809020996093,0.1675197168853121,.,True,False,Gaia DR3 1973799023147381760,True,True
915,21417+5026,HJ 1684,AB,2020.6806,V,11.068,0.0097,318.51,0.05,3.4,0.0,,1,1,Gaia DR3 1979245900676294912,Gaia DR3 1979245900676294016,.,.,21 41 44.01 +50 26 18.8,9.35,10.6,-8.0,-6.0,-9.0,-3.0,,10.0,9.486832980505138,325.433375,50.43855555555555,325.4301769020237,50.44085849000796,325.4333191745387,50.43852888887596,325.4301140953063,50.44084515665793,,Gaia DR3 1979245900676294912,9.243424,6.573884,0.1065759658813476,0.1583729687922875,.,Gaia DR3 1979245900676294016,11.816838,8.239178,1.2168378829956057,0.3817604788826998,.,True,True,Gaia DR3 1979245900676294912,True,True
916,21576+6708,HJ 1711AB,AB,2021.7155,y,8.524,0.0083,255.28,0.06,3.7,0.0,*,1,1,Gaia DR3 2219605533409438720,,.,$,21 57 33.74 +67 08 25.1,8.23,10.9,-7.0,-3.0,30.0,19.0,,7.615773105863909,35.510561809129406,329.39058333333327,67.14030555555556,329.3846884797016,67.13970380515978,329.3905032483168,67.1402922222024,329.3850316940401,67.13978824923494,,Gaia DR3 2219605533409438720,7.900863,7.597352,0.3291363716125488,0.0984565851031746,.,Gaia DR3 2219652468810741376,11.029816,37.351955,0.1298160552978515,0.891382348329913,.,True,False,Gaia DR3 2219605533409438720,True,True
917,22080+5457,HJ 1733,AB,2021.8055,V,20.6361,0.026,251.7,0.07,3.8,0.0,:,1,1,Gaia DR3 2005682661338621568,Gaia DR3 2005682283381497472,.,.,22 08 01.92 +54 56 45.3,8.83,12.1,10.0,10.0,-6.0,-3.0,,14.142135623730953,6.708203932499369,332.008,54.94591666666667,331.9985247564372,54.9441164150295,332.008077382326,54.94596111108585,331.9984783291874,54.94410308168754,,Gaia DR3 2005682661338621568,8.329962,11.673541,0.5000381469726562,0.1079380480493165,.,Gaia DR3 2005682283381497472,11.453096,4.996159,0.6469039916992188,0.3006489431477426,.,True,True,Gaia DR3 2005682661338621568,True,True
918,22191+5607,HJ 1751AC,AC,2021.7154,V,11.5347,0.0,114.4,0.0,1.2,0.0,:,1,1,,Gaia DR3 2006219669688859776,$,.,22 18 58.65 +56 07 23.5,10.2,10.52,-9.0,-2.0,-3.0,-2.0,N,9.219544457292889,3.605551275463989,334.744375,56.12319444444445,334.7496095865094,56.12187071276316,334.74430323943284,56.12318555553489,334.74958566714344,56.121861823872095,,Gaia DR3 2006219738408337280,10.265079,4.1880984,0.0650787353515625,0.1167990550704929,.,Gaia DR3 2006219669688859776,10.830212,4.462539,0.310211181640625,0.295248402165278,.,False,True,Gaia DR3 2006219738408337280,True,False
919,22257+4316,HJ 1765,AB,2021.8848,V,15.3972,0.0055,188.21,0.02,0.8,0.0,:,1,1,,,$,$,22 25 37.64 +43 16 12.4,10.91,11.54,-1.0,-5.0,-7.0,-13.0,,5.0990195135927845,14.7648230602334,336.40683333333334,43.27011111111111,336.40599458207123,43.26587794164111,336.4068272294231,43.27008888888906,336.4059518576958,43.26582016385627,,Gaia DR3 1958685960940824448,10.862002,5.2988057,0.0479974746704101,0.1418249156615819,.,Gaia DR3 1958683005998075648,12.507588,,0.9675884246826172,0.1967677531214409,!,False,False,Gaia DR3 1958685960940824448,True,False
920,22454+4903,HJ 1808,AB,2020.8841,V,10.6796,0.0034,317.83,0.02,0.2,0.0,*,1,1,,,$,$,22 46 26.23 +49 02 50.3,10.58,10.6,-2.0,-5.0,3.0,-1.0,,5.385164807134504,3.1622776601683795,341.6092916666666,49.04730555555555,341.6062530259688,49.04950419673306,341.6092781048711,49.04728333333287,341.6062733695689,49.04949975228689,,Gaia DR3 1988402392986131456,10.475144,5.0719485,0.1048555374145507,0.054380959782875,.,Gaia DR3 1988402392986130688,10.21911,2.0822904,0.3808908462524414,0.1016846354845163,.,False,False,Gaia DR3 1988402392986131456,True,False
921,22537+4445,"HJ 1828AB,C","AB,C",2021.7155,y,30.0403,0.0201,0.4900000000000091,0.04,6.0,0.0,*,1,1,Gaia DR3 1935556428178828672,Gaia DR3 1935556423880874368,.,.,22 53 40.16 +44 44 57.1,5.81,10.7,-3.0,-16.0,17.0,14.0,N,16.278820596099706,22.02271554554524,343.4173333333333,44.74919444444445,343.41743383073765,44.75753866702631,343.41731455917744,44.74912333333291,343.4175402332279,44.757600889198166,,Gaia DR3 1935556428178828672,5.929313,28.347593,0.1193132400512695,0.2777672087852277,.,Gaia DR3 1935556423880874368,10.757657,21.083601,0.057657241821289,1.107751718921144,.,True,True,Gaia DR3 1935556428178828672,True,True
922,22537+4445,"HJ 1828AB,C","AB,C",2021.8848,y,29.4957,0.1955,2.84,0.38,7.6,0.0,*,1,1,Gaia DR3 1935556428178828672,Gaia DR3 1935556423880874368,.,.,22 53 40.16 +44 44 57.1,5.81,10.7,-3.0,-16.0,17.0,14.0,N,16.278820596099706,22.02271554554524,343.4173333333333,44.74919444444445,343.4179050196244,44.757377629990025,343.41731455917744,44.74912333333291,343.41801142181816,44.75743985216188,,Gaia DR3 1935556428178828672,5.929313,28.347593,0.1193132400512695,0.2777672087852277,.,Gaia DR3 1935556423880874368,10.757657,21.083601,0.057657241821289,1.890241432980164,.,True,True,Gaia DR3 1935556428178828672,True,True
923,23135+6240,HJ 1860AB,AB,2021.7155,y,7.3215,0.0,334.54,0.0,2.6,0.0,,1,1,Gaia DR3 2015299196180872192,Gaia DR3 2015299093101655936,.,.,23 13 32.24 +62 39 43.8,9.11,10.6,26.0,-8.0,$,$,,27.202941017470888,$,348.3843333333333,62.66216666666666,348.38242946692554,62.66400289738866,348.38458495855207,62.66213111088626,348.3826811077442,62.66396734160825,!,Gaia DR3 2015299196180872192,8.98566,27.724255,0.1243400573730468,0.0574207555393065,.,Gaia DR3 2015299093101655936,10.455425,7.08657,0.1445751190185547,0.2557435403231278,.,True,True,Gaia DR3 2015299196180872192,True,True
924,23135+6240,HJ 1860AC,AC,2021.7155,y,19.122,0.0004,213.89,0.0,5.5,0.0,,1,1,Gaia DR3 2015299196180872192,Gaia DR3 2015299024382180736,.,.,23 13 32.24 +62 39 43.8,9.11,13.1,26.0,-8.0,-3.0,-2.0,,27.202941017470888,3.605551275463989,348.3843333333333,62.66216666666666,348.37788491830474,62.65775725303033,348.38458495855207,62.66213111088626,348.3778558889208,62.65774836413858,,Gaia DR3 2015299196180872192,8.98566,27.724255,0.1243400573730468,0.0574207555393065,.,Gaia DR3 2015299024382180736,13.116546,2.2023995,0.016545295715332,0.5074762069417332,.,True,True,Gaia DR3 2015299196180872192,True,True
925,23222+5605,HJ 1873,AB,2021.7155,y,6.2587,0.0632,43.3,0.14,3.5,0.6385,*,2,1,Gaia DR3 1997209545543277824,Gaia DR3 1997209549843092608,.,.,23 22 12.17 +56 04 44.0,8.63,10.85,12.0,-4.0,-3.0,-5.0,,12.649110640673518,5.830951894845301,350.5507083333333,56.07888888888889,350.5528449725145,56.08015412359602,350.550803904021,56.07887111107448,350.5528210790608,56.08013190137184,,Gaia DR3 1997209545543277824,8.622197,16.47994,0.0078029632568359,0.1619818600120674,.,Gaia DR3 1997209549843092608,11.197581,3.7933335,0.3475809097290039,0.4579469718900967,.,True,True,Gaia DR3 1997209545543277824,True,True
926,23252+5150,HJ 1875,AB,2021.8848,V,14.8883,0.0098,152.58,0.04,1.6,0.0,:,1,1,Gaia DR3 1991652274479937920,,.,$,23 25 09.66 +51 50 16.3,10.2,11.4,-6.0,-3.0,10.0,4.0,,6.708203932499369,10.770329614269007,351.29025,51.83786111111112,351.2933320204198,51.8341900515769,351.2902068423133,51.837847777770094,351.29340394408337,51.83420782933247,,Gaia DR3 1991652274479937920,10.307363,5.844063,0.1073627471923828,0.0748775318258912,.,Gaia DR3 1991652274479937792,11.69764,10.335523,0.2976408004760742,0.3317454364894078,.,True,False,Gaia DR3 1991652274479937920,True,True
927,00039+2759,"HJ 1929AB,C","AB,C",2020.8815,y,4.8659,0.0427,284.95,0.08,4.6,4.0588,:,2,1,,Gaia DR3 2854107442954122496,$,.,00 03 53.34 +27 58 49.7,8.76,9.53,16.0,-3.0,8.0,-2.0,,16.278820596099706,8.246211251235321,0.97225,27.98047222222221,0.9707712538137492,27.98082090473327,0.9723305237157316,27.980458888865645,0.9708115158034478,27.980812015838666,,Gaia DR3 2854107442954122624,9.074927,9.735666,0.3149271011352539,0.1190167343292703,.,Gaia DR3 2854107442954122496,9.657664,8.093307,0.127664566040039,0.4400506880399232,!,False,True,Gaia DR3 2854107442954122624,True,False
928,00576-1900,HJ 2004,AB,2020.8583,V,3.3343,0.0157,234.76,0.27,3.6,0.0,*,1,1,Gaia DR3 2357111763244742016,Gaia DR3 2357111763244719616,.,.,00 57 37.76 -18 59 55.0,7.04,9.77,19.0,8.0,14.0,5.0,,20.615528128088304,14.866068747318506,14.407333333333332,-18.99861111111112,14.406533287420505,-18.999145526041,14.407422642758306,-18.99857555553469,14.40659909458183,-18.99912330380749,,Gaia DR3 2357111763244742016,7.0076914,13.628989,0.0323085784912109,0.1384708494071991,.,Gaia DR3 2357111763244719616,9.555779,16.069855,0.2142210006713867,0.0880621520405625,.,True,True,Gaia DR3 2357111763244742016,True,True
929,01380+4600,"HJ 2063AB,C","AB,C",2021.8767,y,14.9748,0.0001,228.08,0.0,5.2,0.0,:,1,1,Gaia DR3 398718104901400576,Gaia DR3 398718104901401472,.,.,01 38 01.66 +45 59 54.0,8.59,11.6,3.0,-9.0,1.0,-15.0,N,9.486832980505138,15.033296378372908,24.506916666666665,45.99833333333334,24.502461427206427,45.995554205385424,24.506935860161548,45.99829333333236,24.50246782471365,45.995487538719615,,Gaia DR3 398718104901400576,8.5931015,10.36932,0.0031013488769531,0.0891867153792879,.,Gaia DR3 398718104901401472,11.584842,9.799771,0.0151586532592773,0.1444207185522875,.,True,True,Gaia DR3 398718104901400576,True,True
930,02309+5311,HJ 2139AB,AB,2020.9405,y,3.9054,0.0028,298.45,0.04,0.3,0.0,*,1,1,,,$,$,02 30 52.93 +53 10 19.0,8.85,9.15,16.0,8.0,4.0,12.0,,17.88854381999832,12.649110640673518,37.72054166666667,53.17194444444444,37.71895039522696,53.17246123940152,37.720660300828406,53.17197999994052,37.718980054136914,53.17251457273034,,Gaia DR3 452479791098218880,8.713987,15.092998,0.1360130310058593,1.387633402805798,!,Gaia DR3 452479791098218752,8.975487,14.309618,0.1745128631591797,1.6243219488674785,.,False,False,Gaia DR3 452479791098218880,True,False
931,02354-1247,"HJ 2148AB,C","AB,C",2021.8605,y,24.6459,0.0181,345.73,0.04,1.9,0.0,:,1,1,,Gaia DR3 5170642584272093824,$,.,02 35 24.45 -12 46 37.6,10.72,11.11,-17.0,-14.0,12.0,6.0,L,22.02271554554524,13.416407864998739,38.851875,-12.77711111111111,38.850144696085245,-12.77047625854477,38.8517975259989,-12.77717333332107,38.85019938216048,-12.770449591872891,,Gaia DR3 5170642549912355584,10.419175,23.384531,0.3008251190185547,0.6081509879707322,!,Gaia DR3 5170642584272093824,10.988584,10.681231,0.1214160919189453,1.2489194258204788,.,False,True,Gaia DR3 5170642549911662720,False,False
932,02428+4249,HJ 2155,AB,2021.8769,y,17.2634,0.0019,321.81,0.01,3.1,0.0,*,1,1,Gaia DR3 337178439093990656,Gaia DR3 337178503517166208,.,.,02 42 45.74 +42 49 13.0,8.26,10.27,1.0,-8.0,-2.0,-5.0,N,8.06225774829855,5.385164807134504,40.690583333333336,42.82027777777778,40.68654096829917,42.82404671362221,40.690589392646665,42.82024222222263,40.68652884893115,42.82402449139968,,Gaia DR3 337178439093990656,8.258027,5.7276726,0.0019731521606445,0.1517206372791538,.,Gaia DR3 337178503517166208,10.293818,5.714125,0.023818016052246,0.1222590437947269,.,True,True,Gaia DR3 337178439093990656,True,True
933,03041+5231,HJ 2169AB,AB,2020.9405,y,7.9627,0.0063,311.87,0.05,1.1,0.0,:,1,1,Gaia DR3 440947391590004096,Gaia DR3 440959142620525568,.,.,03 04 02.51 +52 30 53.8,9.74,10.0,27.0,25.0,24.0,27.0,,36.7967389859482,36.124783736376884,46.010458333333325,52.514944444444446,46.00775168607079,52.51642070422121,46.01065552241975,52.51505555538997,46.00792697118322,52.51654070408987,,Gaia DR3 440947391590004096,9.507917,34.598927,0.2320823669433593,0.099747641711564,.,Gaia DR3 440959142620525568,9.737139,34.156425,0.2628612518310547,0.0509808090098452,.,True,True,Gaia DR3 440947391590004096,True,True
934,03164+1910,HJ 2181,AB,2020.9433,V,26.347,0.0089,97.14,0.02,0.8,0.0,:,1,1,,,$,$,03 16 21.11 +19 09 13.2,11.0,11.04,7.0,-32.0,4.0,-4.0,,32.7566787083184,5.656854249492381,49.08795833333333,19.153666666666663,49.09564570924923,19.15275684573417,49.087991267591626,19.153524444443715,49.0956645287358,19.152739067955707,,Gaia DR3 59236296321419904,10.986546,31.801208,0.0134544372558593,0.138664883921127,.,,,,,,$,False,False,Gaia DR3 59236296321419904,True,False
